method_name,line_number,file_name,to_static,reasoning
OnCurrentShapeTypeChanged,393,ShareX-18.0.1/ShareX.ScreenCaptureLib/Shapes/ShapeManager.cs,True,Cascading + LLM (No Internal Calls)
OnShapeCreated,398,ShareX-18.0.1/ShareX.ScreenCaptureLib/Shapes/ShapeManager.cs,True,Cascading + LLM (No Internal Calls)
OnCopyImageRequested,1667,ShareX-18.0.1/ShareX.ScreenCaptureLib/Forms/RegionCaptureForm.cs,True,Cascading + LLM (No Internal Calls)
OnStopRequested,198,ShareX-18.0.1/ShareX.ScreenCaptureLib/Forms/ScreenRecordForm.cs,True,Cascading + LLM (No Internal Calls)
OnUploadRequested,132,ShareX-18.0.1/ShareX.IndexerLib/Forms/DirectoryIndexerForm.cs,True,Cascading + LLM (No Internal Calls)
OnUploadRequested,212,ShareX-18.0.1/ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.cs,True,Cascading + LLM (No Internal Calls)
OnPlayNotificationSound,217,ShareX-18.0.1/ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.cs,True,Cascading + LLM (No Internal Calls)
OnRecordingStarted,298,ShareX-18.0.1/ShareX.ScreenCaptureLib/ScreenRecording/ScreenRecorder.cs,True,Cascading + LLM (No Internal Calls)
OnThumbnailsTaken,99,ShareX-18.0.1/ShareX.MediaLib/Forms/VideoThumbnailerForm.cs,True,Cascading + LLM (No Internal Calls)
OnDraw,98,ShareX-18.0.1/ShareX.HelpersLib/Controls/Canvas.cs,True,Cascading + LLM (No Internal Calls)
GetLatestRelease,123,ShareX-18.0.1/ShareX.HelpersLib/UpdateChecker/GitHubUpdateChecker.cs,True,Cascading Analysis
WriteException,137,ShareX-18.0.1/ShareX.HelpersLib/Logger.cs,True,Cascading Analysis
CopyURL,246,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyShortenedURL,265,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyThumbnailURL,284,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyDeletionURL,303,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyFile,322,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyHTMLLink,347,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyHTMLImage,367,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyHTMLLinkedImage,387,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyForumLink,407,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyForumImage,426,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyForumLinkedImage,446,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyMarkdownLink,466,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyMarkdownImage,486,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyMarkdownLinkedImage,506,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyFilePath,526,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyFileName,546,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyFileNameWithExtension,566,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
CopyFolder,586,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
ToggleFavorite,606,ShareX-18.0.1/ShareX.HistoryLib/HistoryItemManager.cs,True,Cascading Analysis
WriteElapsedMilliseconds,63,ShareX-18.0.1/ShareX.HelpersLib/DebugTimer.cs,True,Cascading + LLM (With Internal Calls)
WriteElapsedSeconds,68,ShareX-18.0.1/ShareX.HelpersLib/DebugTimer.cs,True,Cascading + LLM (With Internal Calls)
