method_name,line_number,file_name,to_static,reasoning
SortedSetCollect,1750,garnet-1.0.92/libs/server/Storage/Session/ObjectStore/SortedSetOps.cs,False,Cascading + LLM (With Internal Calls)
CompletePendingAsync,30,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Async/CompletePendingAsync.cs,False,Cascading + LLM (With Internal Calls)
Compact,24,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Compaction/TsavoriteCompaction.cs,False,Cascading + LLM (With Internal Calls)
InternalRecover,376,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Recovery/Recovery.cs,False,Cascading + LLM (With Internal Calls)
InternalRecoverAsync,386,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Recovery/Recovery.cs,False,Cascading + LLM (With Internal Calls)
ReadPagesForRecovery,724,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Recovery/Recovery.cs,False,Cascading + LLM (With Internal Calls)
ReadPagesForRecoveryAsync,741,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Recovery/Recovery.cs,False,Cascading + LLM (With Internal Calls)
SynchronizeEpoch,15,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/EpochOperations.cs,False,Cascading + LLM (With Internal Calls)
TryFindRecordInMainLog,40,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/FindRecord.cs,False,Cascading + LLM (With Internal Calls)
TryFindRecordInMainLog,52,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/FindRecord.cs,False,Cascading + LLM (With Internal Calls)
TryFindRecordForUpdate,206,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/FindRecord.cs,False,Cascading + LLM (With Internal Calls)
TryFindRecordForRead,225,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/FindRecord.cs,False,Cascading + LLM (With Internal Calls)
TryFindRecordForPendingOperation,244,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/FindRecord.cs,False,Cascading + LLM (With Internal Calls)
TryFindRecordInMainLogForPendingOperation,260,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/FindRecord.cs,False,Cascading + LLM (With Internal Calls)
HandleOperationStatus,95,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/HandleOperationStatus.cs,False,Cascading + LLM (With Internal Calls)
IsRecordVersionNew,47,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/Helpers.cs,False,Cascading + LLM (With Internal Calls)
CheckCPRConsistencyDelete,198,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/InternalDelete.cs,False,Cascading + LLM (With Internal Calls)
InternalTryLockShared,14,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/InternalLock.cs,False,Cascading + LLM (With Internal Calls)
InternalTryLockExclusive,29,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/InternalLock.cs,False,Cascading + LLM (With Internal Calls)
InternalUnlockShared,44,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/InternalLock.cs,False,Cascading + LLM (With Internal Calls)
InternalUnlockExclusive,59,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/InternalLock.cs,False,Cascading + LLM (With Internal Calls)
CheckCPRConsistencyRMW,324,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/InternalRMW.cs,False,Cascading + LLM (With Internal Calls)
CopyFromImmutable,176,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/InternalRead.cs,False,Cascading + LLM (With Internal Calls)
CheckCPRConsistencyUpsert,273,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Implementation/InternalUpsert.cs,False,Cascading + LLM (With Internal Calls)
Recover,360,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Tsavorite.cs,False,Cascading + LLM (With Internal Calls)
Recover,413,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Tsavorite.cs,False,Cascading + LLM (With Internal Calls)
ContextReadAtAddress,634,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Tsavorite.cs,False,Cascading + LLM (With Internal Calls)
ContextReadAtAddress,643,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Tsavorite.cs,False,Cascading + LLM (With Internal Calls)
ContextReadAtAddress,651,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Tsavorite.cs,False,Cascading + LLM (With Internal Calls)
ContextUpsert,666,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Tsavorite.cs,False,Cascading + LLM (With Internal Calls)
ContextUpsert,681,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Tsavorite.cs,False,Cascading + LLM (With Internal Calls)
ContextRMW,698,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Tsavorite.cs,False,Cascading + LLM (With Internal Calls)
ContextDelete,715,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/Tsavorite.cs,False,Cascading + LLM (With Internal Calls)
InternalCompletePendingRequest,88,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/Index/Tsavorite/TsavoriteThread.cs,False,Cascading + LLM (With Internal Calls)
ListRangeAsync,132,garnet-1.0.92/libs/client/GarnetClientAPI/GarnetClientListCommands.cs,False,Cascading + LLM (With Internal Calls)
WriteOrSendMainStoreKeyValuePair,15,garnet-1.0.92/libs/cluster/Server/Migration/MigrateSessionCommonUtils.cs,False,Cascading + LLM (With Internal Calls)
WriteOrSendObjectStoreKeyValuePair,58,garnet-1.0.92/libs/cluster/Server/Migration/MigrateSessionCommonUtils.cs,False,Cascading + LLM (With Internal Calls)
CommitLogCheckpointSendFromPrimary,156,garnet-1.0.92/libs/cluster/Server/Replication/GarnetClusterCheckpointManager.cs,False,Cascading + LLM (With Internal Calls)
Enqueue,139,garnet-1.0.92/libs/common/Collections/ElasticCircularBuffer.cs,False,Cascading + LLM (With Internal Calls)
CopyDatabases,957,garnet-1.0.92/libs/server/Databases/MultiDatabaseManager.cs,False,Cascading + LLM (With Internal Calls)
CompletePending,410,garnet-1.0.92/libs/client/ClientSession/GarnetClientSession.cs,False,Cascading + LLM (With Internal Calls)
GetNext,222,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/TsavoriteLog/TsavoriteLogIterator.cs,False,Cascading + LLM (With Internal Calls)
GetNext,315,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/TsavoriteLog/TsavoriteLogIterator.cs,False,Cascading + LLM (With Internal Calls)
Enqueue,538,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/TsavoriteLog/TsavoriteLog.cs,False,Cascading + LLM (With Internal Calls)
Enqueue,551,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/TsavoriteLog/TsavoriteLog.cs,False,Cascading + LLM (With Internal Calls)
UnsafeEnqueueRaw,565,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/TsavoriteLog/TsavoriteLog.cs,False,Cascading + LLM (With Internal Calls)
Enqueue,615,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/TsavoriteLog/TsavoriteLog.cs,False,Cascading + LLM (With Internal Calls)
Enqueue,629,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/TsavoriteLog/TsavoriteLog.cs,False,Cascading + LLM (With Internal Calls)
Enqueue,643,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/TsavoriteLog/TsavoriteLog.cs,False,Cascading + LLM (With Internal Calls)
TryEnqueue,1242,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/TsavoriteLog/TsavoriteLog.cs,False,Cascading + LLM (With Internal Calls)
CommitStrongly,1556,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/TsavoriteLog/TsavoriteLog.cs,False,Cascading + LLM (With Internal Calls)
EnqueueAndWaitForCommit,1684,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/TsavoriteLog/TsavoriteLog.cs,False,Cascading + LLM (With Internal Calls)
EnqueueAndWaitForCommit,1699,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/TsavoriteLog/TsavoriteLog.cs,False,Cascading + LLM (With Internal Calls)
EnqueueAndWaitForCommit,1714,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/TsavoriteLog/TsavoriteLog.cs,False,Cascading + LLM (With Internal Calls)
EnqueueAndWaitForCommit,1730,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/TsavoriteLog/TsavoriteLog.cs,False,Cascading + LLM (With Internal Calls)
EnqueueAndWaitForCommit,1746,garnet-1.0.92/libs/storage/Tsavorite/cs/src/core/TsavoriteLog/TsavoriteLog.cs,False,Cascading + LLM (With Internal Calls)
